instId,instType,baseCcy,quoteCcy,settleCcy,ctVal,ctMult,ctValCcy,optType,stk,listTime,expTime,tickSz,lotSz,minSz,maxSz,maxLmtSz,maxMktSz,maxTwapSz,maxIcebergSz,maxTriggerSz,maxStopSz,last,lastSz,askPx,askSz,bidPx,bidSz,open24h,high24h,low24h,volCcy24h,vol24h,sodUtc0,sodUtc8,ts,minOrderValueUSD
CRO-USDT,SPOT,CRO,USDT,,,,,,,1611907686000,,0.00001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.14376,69.588064,0.14386,306,0.14383,69.703288,0.14484,0.14661,0.13549,1634992.57195369535,11598955.539555,0.13615,0.14174,1755694243210,1.44
CRV-USDT,SPOT,CRV,USDT,,,,,,,1611285056000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.8512,55.10757,0.8515,62.875781,0.8512,214.89243,0.8734,0.8862,0.8186,6878092.5136832291,8103440.283283,0.8216,0.8607,1755694245610,0.85
CSPR-USDT,SPOT,CSPR,USDT,,,,,,,1620716190000,,0.000001,0.000001,100,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.01033,3501.056108,0.010335,3696.483209,0.010326,4320,0.010259,0.010918,0.010066,637541.849637308261,60801241.164191,0.010621,0.010104,1755694213621,1.03
CTC-USDT,SPOT,CTC,USDT,,,,,,,1611907686000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.7326,0.00001,0.7324,477.831043,0.732,478.059496,0.7407,0.7648,0.726,2906365.2746973127,3890397.491002,0.7535,0.7399,1755694242712,0.73
CVC-USDT,SPOT,CVC,USDT,,,,,,,1611907686000,,0.00001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.09121,394.4763,0.09129,380.849535,0.0912,386.842512,0.09231,0.09285,0.08875,257589.59187645883,2851828.803389,0.08938,0.09093,1755694239712,0.91
CVX-USDT,SPOT,CVX,USDT,,,,,,,1637907763000,,0.001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,3.884,3,3.894,29.601814,3.89,13.8,4.001,4.059,3.748,349643.323173303,90024.944911,3.761,3.93,1755694245511,3.88
CXT-USDT,SPOT,CXT,USDT,,,,,,,1721030400000,,0.00001,0.01,10,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.02526,3637.24,0.02528,5280,0.02522,5607.07,0.02535,0.026,0.02462,108346.7778034,4283495.76,0.02503,0.0252,1755694211026,0.25
DAI-USDT,SPOT,DAI,USDT,,,,,,,1611907686000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.9998,49.723189,0.9999,2550.964679,0.9998,317.467005,1,1.0014,0.9995,1225726.2986609377,1225670.428134,1.0002,0.9997,1755694204910,1.00
DAO-USDT,SPOT,DAO,USDT,,,,,,,1618369686000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.1176,126,0.1177,397.306643,0.1175,10342.98484,0.1209,0.1209,0.117,35307.8655984458,297763.867779,0.1185,0.1198,1755694243415,0.12
DEGEN-USDT,SPOT,DEGEN,USDT,,,,,,,1721725200000,,0.000001,1,100,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.003506,4958,0.003512,29982,0.003509,17272,0.003597,0.003645,0.003371,317830.57698,91033513,0.003399,0.003505,1755694244726,0.35
DEP-USDT,SPOT,DEP,USDT,,,,,,,1611907686000,,0.0000001,0.00001,100,,9999999999999,1000000,9999999999999.0000000000000000,9999999999999.0000000000000000,9999999999999.0000000000000000,1000000,0.0015578,5.16817,0.0015651,39952.71133,0.0015578,3627.09185,0.0015035,0.0016184,0.00142,386438.629944275543,256652959.03872,0.0014363,0.0015113,1755694245712,0.16
DGB-USDT,SPOT,DGB,USDT,,,,,,,1611907686000,,0.000001,0.000001,100,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.008467,1106.416502,0.008483,3842.369438,0.008472,92064.46839,0.008553,0.008659,0.008241,83244.36512243976,9876372.62145,0.008325,0.008454,1755694245610,0.85
DOGS-USDT,SPOT,DOGS,USDT,,,,,,,1724670000000,,0.0000001,1,1000,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.0001285,38910,0.0001285,200000,0.0001284,22170919,0.0001318,0.0001328,0.0001238,867443.053017,6793275751,0.0001248,0.0001286,1755694244815,0.13
DORA-USDT,SPOT,DORA,USDT,,,,,,,1695103200000,,0.00001,0.01,10,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.02022,575.41,0.02022,141.02,0.02013,4608.58,0.01978,0.0225,0.0194,464925.9247847,22768366.46,0.01998,0.01964,1755694245719,0.20
DOT-USDT,SPOT,DOT,USDT,,,,,,,1611907686000,,0.001,0.000001,0.1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,3.798,57.14368,3.798,179.305169,3.797,249.26889,3.861,3.907,3.694,10085069.630362101,2666645.848217,3.72,3.774,1755694245807,0.38
DUCK-USDT,SPOT,DUCK,USDT,,,,,,,1737018000000,,0.000001,0.1,100,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.005525,3004.8,0.005525,3415.1,0.005519,6041.5,0.005408,0.005654,0.005279,1312745.8858057,240615618.4,0.005377,0.005436,1755694244910,0.55
DYDX-USDT,SPOT,DYDX,USDT,,,,,,,1631085490000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.6443,50.049927,0.6443,120.11991,0.644,384.916152,0.6504,0.6624,0.623,1844422.5896058249,2862629.427904,0.6264,0.649,1755694245807,0.64
EGLD-USDT,SPOT,EGLD,USDT,,,,,,,1611907686000,,0.01,0.000001,0.1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,14.72,42.224799,14.72,26.037884,14.7,27.660446,14.92,14.99,14.27,169236.71523051,11584.271233,14.38,14.64,1755694243915,1.47
EIGEN-USDT,SPOT,EIGEN,USDT,,,,,,,1727758800000,,0.0001,0.001,1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,1.3108,270.554,1.3092,76.036,1.3089,33.3,1.3138,1.3372,1.2526,2235585.9070265,1727170.005,1.2577,1.2917,1755694244822,1.31
ELF-USDT,SPOT,ELF,USDT,,,,,,,1611907686000,,0.0001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.2054,196.815014,0.2052,500,0.2049,149.644546,0.2059,0.2068,0.2032,74195.6107400971,362271.667255,0.204,0.2056,1755694239508,2.05
ELON-USDT,SPOT,ELON,USDT,,,,,,,1635145906000,,0.0000000001,1,5000000,,9999999999999999,5000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,5000000,0.0000001068,334448972,0.0000001071,965720739,0.0000001068,6648306104,0.0000001088,0.0000001091,0.0000001028,112711.1914752266,1063245396765,0.0000001038,0.0000001059,1755694237916,0.53
ENJ-USDT,SPOT,ENJ,USDT,,,,,,,1696906800000,,0.00001,0.001,10,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.06792,190.357,0.06791,1148,0.06786,648,0.06834,0.06926,0.06554,156785.01405486,2322759.124,0.06572,0.06723,1755694244814,0.68
ENS-USDT,SPOT,ENS,USDT,,,,,,,1636381181000,,0.001,0.000001,0.1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,24.606,0.15,24.605,3.72931,24.604,0.15,25.2,25.403,23.98,1644680.345476233,66967.008289,24.107,24.693,1755694245720,2.46
ERN-USDT,SPOT,ERN,USDT,,,,,,,1629697048000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.704,35.614431,0.704,81.486278,0.703,19.242478,0.726,0.815,0.683,947766.3559311569,1280149.855839,0.688,0.7184,1755694244505,0.70
ETC-USDT,SPOT,ETC,USDT,,,,,,,1611907686000,,0.01,0.000001,0.1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,20.9,62.538,20.92,177.467718,20.91,345.962679,21.37,21.54,20.42,3733422.09969183,179193.699765,20.52,21.03,1755694245121,2.09
ETHW-USDT,SPOT,ETHW,USDT,,,,,,,1663258590000,,0.001,0.0001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,1.567,6.57,1.569,120.8374,1.568,27.9,1.594,1.605,1.518,338947.8447735,217981.3054,1.527,1.56,1755694244827,1.57
ETHFI-USDT,SPOT,ETHFI,USDT,,,,,,,1710763800000,,0.0001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,1.0751,13.9506,1.075,57.1519,1.0748,9.3067,1.1027,1.1201,1.046,3274481.16568512,3053878.4289,1.0486,1.0687,1755694245807,1.08
FET-USDT,SPOT,FET,USDT,,,,,,,1700820000000,,0.0001,0.001,1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.6683,65.7,0.6684,169.991,0.6682,97.864,0.6794,0.6848,0.66,1767332.9175925,2639029.681,0.6627,0.6701,1755694245780,0.67
FIL-USDT,SPOT,FIL,USDT,,,,,,,1611907686000,,0.001,0.000001,0.1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,2.397,4.265782,2.399,3701.197006,2.398,52.563769,2.437,2.458,2.35,7748741.389242613,3247501.968403,2.361,2.395,1755694245807,0.24
FLM-USDT,SPOT,FLM,USDT,,,,,,,1611907686000,,0.00001,0.000001,100,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.03039,3290.358682,0.03045,2455.74788,0.03041,2455.74788,0.03099,0.0311,0.02874,179107.43286001242,6005448.665139,0.02922,0.03019,1755694245714,3.04
FLOW-USDT,SPOT,FLOW,USDT,,,,,,,1614062136000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.373,88.92,0.3732,393.160592,0.373,856.293907,0.3815,0.3839,0.3633,421506.2110030341,1136893.719473,0.3658,0.3729,1755694244726,0.37
FLOKI-USDT,SPOT,FLOKI,USDT,,,,,,,1671172032000,,0.00000001,1,10000,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.00010041,16342,0.00010052,500000,0.0001005,15000,0.00010232,0.00010368,0.00009712,691710.91483964,6919582296,0.00009827,0.00010028,1755694244922,1.00
FLR-USDT,SPOT,FLR,USDT,,,,,,,1673256143000,,0.00001,0.01,100,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.02346,400,0.02347,11068.93,0.02346,6392.86,0.0237,0.02399,0.02292,1131764.8789535,48497649.17,0.02308,0.02358,1755694242010,2.35
FLUID-USDT,SPOT,FLUID,USDT,,,,,,,1743066000000,,0.001,0.001,1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,6.73,11.335,6.754,8.264,6.731,6.102,6.544,6.826,6.206,396956.039044,61015.011,6.37,6.356,1755694225612,6.73
FORTH-USDT,SPOT,FORTH,USDT,,,,,,,1619064876000,,0.001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,2.733,83.138953,2.733,6.61372,2.729,4.124949,2.761,2.785,2.657,103878.036850503,38230.664818,2.668,2.733,1755694238816,2.73
FOXY-USDT,SPOT,FOXY,USDT,,,,,,,1712908800000,,0.000001,0.01,100,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.003252,11515.08,0.003251,4175.47,0.003244,12882.54,0.003375,0.003385,0.003144,167226.14114679,51401473.89,0.003164,0.003253,1755694243915,0.33
FXS-USDT,SPOT,FXS,USDT,,,,,,,1688637600000,,0.001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,2.787,4.0186,2.79,14.3256,2.787,14.3256,2.717,2.865,2.61,128194.1479054,46586.6195,2.674,2.663,1755694245510,2.79
G-USDT,SPOT,G,USDT,,,,,,,1721973600000,,0.00001,0.1,100,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.01151,497.1,0.01151,11186.7,0.01149,12216.4,0.01171,0.01175,0.01115,45988.451871,4037060.1,0.01122,0.01144,1755694243610,1.15
GALA-USDT,SPOT,GALA,USDT,,,,,,,1632295098000,,0.00001,0.000001,100,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.01617,502.204843,0.01617,95275.555839,0.01616,106436.943891,0.01656,0.01673,0.01567,3164934.82063854469,196673921.944217,0.01576,0.01616,1755694245807,1.62
GALFT-USDT,SPOT,GALFT,USDT,,,,,,,1655962391000,,0.001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,1.401,6.5279,1.403,5.3706,1.401,98.51,1.421,1.441,1.389,31091.1617656,22173.7196,1.397,1.412,1755694212019,1.40
GAS-USDT,SPOT,GAS,USDT,,,,,,,1611907686000,,0.001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,3.296,25.277038,3.296,13.5,3.294,23.028734,3.299,3.362,3.139,635901.364817926,195459.487074,3.228,3.231,1755694244910,3.30
GEAR-USDT,SPOT,GEAR,USDT,,,,,,,1671765975000,,0.000001,0.01,100,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.003487,100279.1,0.003482,6783.37,0.00347,1294.94,0.003663,0.003709,0.00339,120275.36040974,34334498.13,0.003453,0.003612,1755694245876,0.35
GHST-USDT,SPOT,GHST,USDT,,,,,,,1611907686000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.4563,131.492439,0.4576,549.564381,0.4534,537.913021,0.4661,0.468,0.4403,39967.0692916238,88625.532973,0.4417,0.4563,1755694242129,0.46
GLM-USDT,SPOT,GLM,USDT,,,,,,,1613734874000,,0.0001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.2426,13.441,0.2427,171,0.2426,214.98194,0.2572,0.2574,0.2402,91741.1366291758,372453.585136,0.2429,0.2513,1755694245713,2.43
GLMR-USDT,SPOT,GLMR,USDT,,,,,,,1641883197000,,0.00001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.07474,330.001837,0.07511,579.52114,0.07492,10,0.07628,0.07724,0.07293,46578.32422983038,623639.52521,0.07372,0.07486,1755694245010,0.75
GMT-USDT,SPOT,GMT,USDT,,,,,,,1648781939000,,0.00001,0.0001,10,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.0416,1080,0.04161,561.4399,0.04159,1543.6478,0.04267,0.04295,0.04032,402114.670620739,9728827.7904,0.04071,0.04184,1755694245714,0.42
GMX-USDT,SPOT,GMX,USDT,,,,,,,1672899912000,,0.01,0.0001,0.1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,14.94,5.6913,14.95,14.4341,14.94,9.14,15.08,15.17,14.35,215606.034596,14617.6961,14.53,14.76,1755694245720,1.49
GOAT-USDT,SPOT,GOAT,USDT,,,,,,,1733994000000,,0.00001,0.001,10,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.0889,4366.25,0.08892,486,0.08887,486,0.09013,0.0912,0.08582,441939.33781546,5020492.175,0.08729,0.08816,1755694244726,0.89
GODS-USDT,SPOT,GODS,USDT,,,,,,,1635492759000,,0.00001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.12549,11.905723,0.12555,677.638743,0.12544,129.591264,0.12315,0.12705,0.11977,271058.20719260988,2195560.617086,0.12171,0.12195,1755694245414,1.25
GRT-USDT,SPOT,GRT,USDT,,,,,,,1611907686000,,0.00001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.0902,15,0.09028,393.054206,0.09026,15,0.09167,0.09251,0.08764,522451.52746946037,5835352.386729,0.08835,0.08969,1755694244828,0.90
HBAR-USDT,SPOT,HBAR,USDT,,,,,,,1611907686000,,0.00001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.23443,14.999936,0.23442,430.683538,0.2344,50,0.24051,0.24283,0.23053,5779204.96598327182,24612526.369656,0.23156,0.23547,1755694245515,2.34
HMSTR-USDT,SPOT,HMSTR,USDT,,,,,,,1727348400000,,0.0000001,0.1,100,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.0007024,30309.5,0.0007033,112100,0.0007029,112100,0.000715,0.000722,0.0006827,131739.10193569,188756659.5,0.000687,0.0007,1755694245813,0.07
HUMA-USDT,SPOT,HUMA,USDT,,,,,,,1748260800000,,0.00001,0.1,100,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.03256,100,0.03257,1489.7,0.03256,100,0.03314,0.03396,0.03197,995187.109223,30319185.2,0.03226,0.0327,1755694243226,3.26
ICE-USDT,SPOT,ICE,USDT,,,,,,,1705658400000,,0.000001,0.1,100,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.005118,417.8,0.005118,2792.1,0.00511,5000,0.005497,0.005497,0.00492,691479.787596,132270763.5,0.005173,0.00525,1755694238807,0.51
ICP-USDT,SPOT,ICP,USDT,,,,,,,1620635244000,,0.001,0.000001,0.1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,5.137,0.1,5.138,62.297298,5.136,143.64257,5.24,5.285,5.016,1274278.294595951,249303.232611,5.029,5.136,1755694245720,0.51
ICX-USDT,SPOT,ICX,USDT,,,,,,,1611907686000,,0.00001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.12654,888.084,0.12664,1568.873549,0.1265,1000,0.12989,0.13066,0.12343,123628.79824347491,976881.832756,0.12466,0.12731,1755694243512,1.27
ID-USDT,SPOT,ID,USDT,,,,,,,1681984800000,,0.0001,0.001,10,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.1564,4153.853,0.1565,486,0.1564,368.929,0.1598,0.161,0.1511,38688.0798924,248553.095,0.1522,0.1561,1755694243116,1.56
ILV-USDT,SPOT,ILV,USDT,,,,,,,1630978003000,,0.001,0.000001,0.01,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,15.24,4.165191,15.26,0.012602,15.251,32.00717,16.033,16.122,14.966,332349.537580264,21343.775296,15.077,15.834,1755694243615,0.15
IMX-USDT,SPOT,IMX,USDT,,,,,,,1636101372000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.5409,1,0.5408,65.445372,0.5407,66,0.5515,0.5596,0.5235,489333.6122600496,912343.168788,0.5289,0.5403,1755694244811,0.54
INJ-USDT,SPOT,INJ,USDT,,,,,,,1701338400000,,0.001,0.0001,0.1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,13.436,0.1,13.436,2.9643,13.434,0.1,13.908,14.081,13.15,2396423.1843666,177950.7459,13.21,13.64,1755694245208,1.34
IOST-USDT,SPOT,IOST,USDT,,,,,,,1611907686000,,0.000001,0.000001,100,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.003462,546.175917,0.003466,12600,0.003464,13011.695878,0.003523,0.003543,0.003378,175702.318241608101,50974076.462252,0.003398,0.003464,1755694244744,0.35
IOTA-USDT,SPOT,IOTA,USDT,,,,,,,1611907686000,,0.0001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.1959,15,0.196,7799.64435,0.1958,4809.805865,0.2013,0.204,0.1908,840073.9483015886,4294615.347005,0.1917,0.198,1755694245113,1.96
