instId,instType,baseCcy,quoteCcy,settleCcy,ctVal,ctMult,ctValCcy,optType,stk,listTime,expTime,tickSz,lotSz,minSz,maxSz,maxLmtSz,maxMktSz,maxTwapSz,maxIcebergSz,maxTriggerSz,maxStopSz,last,lastSz,askPx,askSz,bidPx,bidSz,open24h,high24h,low24h,volCcy24h,vol24h,sodUtc0,sodUtc8,ts,minOrderSize,maxOrderSize,minOrderValue,maxOrderValue
TRUMP-BRL,SPOT,TRUMP,BRL,,,,,,,1737542100000,,0.01,0.0001,0.1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,48.54,7.0368,48.46,22.6271,48.17,4.0727,48.73,49.38,47.46,26311.46108,547.0637,47.61,47.51,1755693504310,,,,
USDT-BRL,SPOT,USDT,BRL,,,,,,,1707361200000,,0.001,0.00001,1,,9999999999999,1000000,9999999999999.0000000000000000,9999999999999.0000000000000000,9999999999999.0000000000000000,1000000,5.485,2.75571,5.486,6252.08077,5.485,823.8263,5.455,5.532,5.455,6782603.88074026,1233562.44412,5.52,5.485,1755693493235,,,,
USDC-BRL,SPOT,USDC,BRL,,,,,,,1715044800000,,0.001,0.00001,1,,9999999999999,1000000,9999999999999.0000000000000000,9999999999999.0000000000000000,9999999999999.0000000000000000,1000000,5.481,8.8471,5.481,21.57084,5.48,66.56701,5.442,5.531,5.442,534900.88122858,97365.43271,5.52,5.486,1755693492519,,,,
BTC-EUR,SPOT,BTC,EUR,,,,,,,1700539860000,,0.1,0.00000001,0.0001,,9999999999,1000000,9999999999.0000000000000000,9999999999.0000000000000000,9999999999.0000000000000000,1000000,97589.8,0.02196215,97581.2,0.04697843,97581.1,0.02240354,98995.8,99324.4,96805.6,16946034.032672564,173.61540239,96954.3,97616.4,1755693510814,,,,
ETH-EUR,SPOT,ETH,EUR,,,,,,,1700539860000,,0.01,0.000001,0.001,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,3598.32,0.001264,3598.33,6.432,3597.83,0.03874,3689.14,3720,3493.9,18814273.32464693,5249.636063,3502.06,3595.47,1755693510814,,,,
SOL-EUR,SPOT,SOL,EUR,,,,,,,1700539860000,,0.01,0.000001,0.01,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,155.89,0.133468,155.9,24.007075,155.87,8.250105,156.12,157.19,150.86,2444669.29688785,15902.677464,151.49,152.69,1755693510716,,,,
TON-EUR,SPOT,TON,EUR,,,,,,,1710393000000,,0.001,0.0001,0.1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,2.777,0.4062,2.786,0.3742,2.783,92.4473,2.809,2.823,2.734,8835.0204797,3177.9207,2.77,2.75,1755693509606,,,,
DOGE-EUR,SPOT,DOGE,EUR,,,,,,,1700539860000,,0.00001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.1842,10.110629,0.18411,279.67355,0.18403,1398.037545,0.18846,0.1906,0.179,267611.79854988527,1455822.958505,0.17985,0.184,1755693510416,,,,
XRP-EUR,SPOT,XRP,EUR,,,,,,,1710383400000,,0.0001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,2.4845,1093.4,2.4848,1093.3,2.4843,986.6118,2.5825,2.6038,2.4466,4215379.22639835,1685931.5223,2.4572,2.515,1755693510809,,,,
PI-EUR,SPOT,PI,EUR,,,,,,,1741336200000,,0.0001,0.001,1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.3001,150.567,0.3009,855.606,0.3002,26210.96,0.3054,0.3064,0.2936,74053.387418,246638.194,0.2952,0.3013,1755693510920,,,,
1INCH-EUR,SPOT,1INCH,EUR,,,,,,,1700539860000,,0.0001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.2129,10.324051,0.2131,402.441497,0.2125,403.554275,0.2121,0.2155,0.2075,1442.1731357938,6805.534459,0.2089,0.2101,1755693510618,,,,
AAVE-EUR,SPOT,AAVE,EUR,,,,,,,1710389100000,,0.01,0.000001,0.01,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,246.63,0.347762,246.63,0.347728,246.43,0.052215,245.27,250.85,237,5315.91374751,21.74879,239.16,241.42,1755693508913,,,,
ADA-EUR,SPOT,ADA,EUR,,,,,,,1700539860000,,0.0001,0.0001,10,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.7363,64.8881,0.7371,872.6117,0.7367,890.5555,0.7975,0.7987,0.7191,438417.28271642,581542.6031,0.7275,0.7466,1755693510919,,,,
ALGO-EUR,SPOT,ALGO,EUR,,,,,,,1710388200000,,0.0001,0.001,10,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.2082,10.045,0.2086,411.123,0.2081,412.11,0.2135,0.2158,0.204,1779.9770407,8534.03,0.2053,0.2073,1755693510507,,,,
APE-EUR,SPOT,APE,EUR,,,,,,,1710390600000,,0.0001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.5133,4.3918,0.5137,166.9365,0.5127,167.2718,0.5333,0.5345,0.5045,1372.78327078,2663.6648,0.5059,0.5222,1755693504304,,,,
APT-EUR,SPOT,APT,EUR,,,,,,,1710385500000,,0.001,0.00001,0.1,,9999999999999,1000000,9999999999999.0000000000000000,9999999999999.0000000000000000,9999999999999.0000000000000000,1000000,3.738,2.6779,3.746,292.84609,3.734,22.9674,3.833,3.833,3.679,6633.73373722,1769.04227,3.705,3.729,1755693510308,,,,
ARB-EUR,SPOT,ARB,EUR,,,,,,,1710387300000,,0.0001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.4179,1.0111,0.4173,51.446,0.4169,82.3013,0.4305,0.435,0.4055,17852.63089649,42824.5975,0.4084,0.4223,1755693508003,,,,
ASTR-EUR,SPOT,ASTR,EUR,,,,,,,1710391800000,,0.00001,0.001,10,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.02023,987.933,0.02049,4184.982,0.02036,4212.194,0.02072,0.02072,0.02022,52.46158474,2593.806,0.02022,0.02022,1755693510421,,,,
ATOM-EUR,SPOT,ATOM,EUR,,,,,,,1710384900000,,0.001,0.00001,0.1,,9999999999999,1000000,9999999999999.0000000000000000,9999999999999.0000000000000000,9999999999999.0000000000000000,1000000,3.749,0.10141,3.758,130.09397,3.743,2.99824,3.784,3.805,3.671,4752.30996745,1270.32072,3.694,3.731,1755693480012,,,,
AVAX-EUR,SPOT,AVAX,EUR,,,,,,,1700539860000,,0.001,0.000001,0.1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,19.659,0.372179,19.656,0.65506,19.642,0.655212,19.872,20.117,19.138,10204.189685051,521.81772,19.243,19.563,1755693510716,,,,
AXS-EUR,SPOT,AXS,EUR,,,,,,,1710391200000,,0.001,0.00001,1,,9999999999999,1000000,9999999999999.0000000000000000,9999999999999.0000000000000000,9999999999999.0000000000000000,1000000,1.948,2.56673,1.949,2.56541,1.947,2.56805,1.974,1.984,1.901,5416.50657127,2799.10134,1.905,1.937,1755693480831,,,,
BAL-EUR,SPOT,BAL,EUR,,,,,,,1715073000000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,1.0929,78.73042,1.104,77.681415,1.0988,78.049038,1.1359,1.1359,1.074,8964.2863879643,8288.610523,1.0784,1.081,1755693510519,,,,
BAT-EUR,SPOT,BAT,EUR,,,,,,,1715073600000,,0.0001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.1283,30.203121,0.1287,666.358066,0.1282,668.878968,0.1325,0.1325,0.1274,67.9801359397,532.904078,0.1283,0.1274,1755693502422,,,,
CHZ-EUR,SPOT,CHZ,EUR,,,,,,,1710390900000,,0.00001,0.001,10,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.03388,1954.065,0.03391,2529.055,0.03383,2545.081,0.03434,0.03446,0.03316,982.32240228,28961.563,0.03345,0.03349,1755693509822,,,,
COMP-EUR,SPOT,COMP,EUR,,,,,,,1700539860000,,0.01,0.000001,0.1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,39.68,0.434403,39.42,2.175552,39.34,2.179976,39.77,39.79,38.48,979.83009587,24.885497,38.99,38.8,1755693510006,,,,
CRO-EUR,SPOT,CRO,EUR,,,,,,,1710387000000,,0.00001,0.001,10,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.123,204.203,0.1234,694.977,0.12311,696.615,0.12444,0.12543,0.11655,7595.87187963,62760.057,0.11683,0.12153,1755693509325,,,,
CRV-EUR,SPOT,CRV,EUR,,,,,,,1700539860000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.73,15.177983,0.7301,117.463749,0.7292,29.400676,0.754,0.7586,0.7039,15990.1890229899,21891.742803,0.7088,0.7376,1755693510416,,,,
DOT-EUR,SPOT,DOT,EUR,,,,,,,1700539860000,,0.001,0.000001,0.1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,3.241,0.368314,3.252,3.960918,3.248,3.961172,3.314,3.349,3.18,12137.094077124,3715.42817,3.192,3.234,1755693508722,,,,
DYDX-EUR,SPOT,DYDX,EUR,,,,,,,1700539860000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.5539,20.460913,0.5534,154.969792,0.552,155.362831,0.5583,0.568,0.537,461.6347259783,835.98067,0.54,0.555,1755693510415,,,,
EGLD-EUR,SPOT,EGLD,EUR,,,,,,,1710388500000,,0.01,0.00001,0.1,,9999999999999,1000000,9999999999999.0000000000000000,9999999999999.0000000000000000,9999999999999.0000000000000000,1000000,12.55,0.16568,12.63,6.7902,12.59,6.81177,12.61,12.61,12.31,728.0010328,58.04911,12.47,12.31,1755693510810,,,,
FET-EUR,SPOT,FET,EUR,,,,,,,1710991800000,,0.0001,0.001,1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.5734,20.338,0.5728,149.721,0.5714,300.175,0.5831,0.5849,0.5671,2982.4045014,5173.505,0.5708,0.5748,1755693507008,,,,
FLOW-EUR,SPOT,FLOW,EUR,,,,,,,1710388800000,,0.0001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.321,7.8525,0.32,268.0008,0.3188,269.0096,0.3282,0.3282,0.3169,272.37325485,857.5516,0.3169,0.3176,1755693507952,,,,
FLR-EUR,SPOT,FLR,EUR,,,,,,,1710387900000,,0.00001,0.01,100,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.02016,633.18,0.02016,17290.5,0.02008,4270.43,0.02033,0.02051,0.01969,5159.5482257,257106.76,0.01982,0.02026,1755693510314,,,,
FXS-EUR,SPOT,FXS,EUR,,,,,,,1710990000000,,0.001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,2.395,20.3691,2.389,35.8979,2.385,1.0331,2.343,2.447,2.26,1716.4127071,721.925,2.323,2.281,1755693508126,,,,
GRT-EUR,SPOT,GRT,EUR,,,,,,,1710386700000,,0.00001,0.001,10,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.07741,204.069,0.0774,1108.013,0.07716,1111.46,0.07859,0.07915,0.0755,1025.1047909,13246.038,0.07638,0.07683,1755693508613,,,,
HBAR-EUR,SPOT,HBAR,EUR,,,,,,,1710394200000,,0.00001,0.001,10,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.19997,1828.898,0.20048,107.006,0.20037,57.787,0.20621,0.20808,0.19815,10711.75570128,53198.972,0.19874,0.20165,1755693510920,,,,
ICP-EUR,SPOT,ICP,EUR,,,,,,,1710393300000,,0.001,0.00001,0.1,,9999999999999,1000000,9999999999999.0000000000000000,9999999999999.0000000000000000,9999999999999.0000000000000000,1000000,4.404,5.67665,4.41,19.44677,4.397,19.50427,4.499,4.528,4.312,1448.17495309,329.71389,4.33,4.4,1755693510809,,,,
IMX-EUR,SPOT,IMX,EUR,,,,,,,1710393600000,,0.0001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.4633,2.9975,0.4641,184.7883,0.4626,185.3875,0.4749,0.4783,0.4516,555.9869956,1208.2726,0.4549,0.4649,1755693511014,,,,
INJ-EUR,SPOT,INJ,EUR,,,,,,,1710993600000,,0.001,0.0001,0.1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,11.482,0.1026,11.528,7.4393,11.503,7.4554,11.9,12.047,11.337,11044.3580737,954.193,11.408,11.692,1755693510808,,,,
JTO-EUR,SPOT,JTO,EUR,,,,,,,1715074800000,,0.001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,1.446,1.0058,1.454,58.9754,1.448,59.2267,1.452,1.46,1.403,639.6068579,443.8218,1.418,1.418,1755693510809,,,,
LDO-EUR,SPOT,LDO,EUR,,,,,,,1710392400000,,0.0001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,1.1399,20.3988,1.1426,75.0571,1.1388,75.3075,1.1338,1.1612,1.0879,2539.23841012,2268.5325,1.1161,1.0888,1755693509915,,,,
LINK-EUR,SPOT,LINK,EUR,,,,,,,1700539860000,,0.001,0.000001,0.1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,21.499,0.189791,21.5,1.197699,21.483,1.197739,20.994,21.696,20.099,48210.130371183,2316.434113,20.216,20.834,1755693510919,,,,
LTC-EUR,SPOT,LTC,EUR,,,,,,,1700539860000,,0.01,0.000001,0.01,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,98.35,4.364325,98.47,4.35464,98.42,4.618353,99.21,100,96.37,74052.91056652,754.762032,96.75,97.94,1755693508507,,,,
LUNC-EUR,SPOT,LUNC,EUR,,,,,,,1715076600000,,0.00000001,1,10000,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.00005035,228423,0.00005034,1703621,0.00005022,228606,0.00005138,0.00005174,0.00004932,7994.6492855,159051426,0.00004958,0.00005035,1755693511005,,,,
MANA-EUR,SPOT,MANA,EUR,,,,,,,1710392100000,,0.0001,0.0001,10,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.2406,10.0862,0.2396,357.931,0.2387,359.2806,0.2439,0.2439,0.2347,841.54928303,3545.2849,0.2378,0.2378,1755693510211,,,,
MINA-EUR,SPOT,MINA,EUR,,,,,,,1710389400000,,0.0001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.1549,331.1503,0.1562,549.0415,0.1558,550.4511,0.1592,0.1592,0.1549,170.36236614,1098.3746,0.1549,0.1552,1755693509320,,,,
MKR-EUR,SPOT,MKR,EUR,,,,,,,1710387600000,,0.1,0.0000001,0.001,,99999999999,1000000,99999999999.0000000000000000,99999999999.0000000000000000,99999999999.0000000000000000,1000000,1405,0.0010209,1404.3,0.0610697,1401.5,0.0611917,1472.7,1472.7,1399.6,2729.82380511,1.9034901,1432.1,1438.9,1755693511014,,,,
OP-EUR,SPOT,OP,EUR,,,,,,,1710393900000,,0.0001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.604,1.0309,0.6058,141.5653,0.6042,141.9402,0.62,0.621,0.5875,2598.09434208,4313.7759,0.5939,0.6002,1755693509317,,,,
SAND-EUR,SPOT,SAND,EUR,,,,,,,1710390300000,,0.0001,0.0001,10,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.2374,46.3353,0.2376,407.2402,0.2373,46.3549,0.2427,0.2445,0.2325,8380.10329956,35317.6709,0.2338,0.2378,1755693505028,,,,
SHIB-EUR,SPOT,SHIB,EUR,,,,,,,1700539860000,,0.000000001,1,50000,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.000010558,1029798,0.000010559,8122008,0.000010532,8142829,0.000010823,0.000010843,0.00001035,4190.118996106,398347889,0.000010421,0.00001053,1755693507952,,,,
SNX-EUR,SPOT,SNX,EUR,,,,,,,1710389700000,,0.0001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.5563,1.028,0.5566,154.0788,0.5552,154.4673,0.575,0.5776,0.5397,149.7271424,268.4985,0.547,0.5599,1755693509616,,,,
STX-EUR,SPOT,STX,EUR,,,,,,,1710385200000,,0.0001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.5706,3.3721,0.5677,151.0662,0.5667,151.3327,0.5871,0.5896,0.5521,685.29458841,1210.1181,0.5649,0.5731,1755693509320,,,,
SUI-EUR,SPOT,SUI,EUR,,,,,,,1715072400000,,0.0001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,2.9875,1.8303,2.9854,94.8055,2.9837,8.6259,3.0919,3.0919,2.9332,203353.97889309,67878.1214,2.9389,2.9915,1755693510905,,,,
SUSHI-EUR,SPOT,SUSHI,EUR,,,,,,,1700049745000,,0.0001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.6569,20.4327,0.6577,130.3942,0.656,130.7321,0.6689,0.6689,0.6392,307.14341095,466.5487,0.6483,0.6539,1755693509611,,,,
TRUMP-EUR,SPOT,TRUMP,EUR,,,,,,,1737542700000,,0.001,0.0001,0.1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,7.564,0.1004,7.543,34.1085,7.534,34.1493,7.697,7.697,7.384,7147.3196162,952.5062,7.384,7.465,1755693511006,,,,
TRX-EUR,SPOT,TRX,EUR,,,,,,,1700539860000,,0.00001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.30104,32.582851,0.30136,42.715902,0.30118,42.720189,0.30143,0.3025,0.29741,15317.89088851653,51041.801086,0.29966,0.29913,1755693506408,,,,
UNI-EUR,SPOT,UNI,EUR,,,,,,,1700539860000,,0.001,0.000001,0.1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,8.742,0.113365,8.774,1.467439,8.768,1.467439,8.956,9.002,8.53,6394.046143358,733.556615,8.563,8.751,1755693508511,,,,
USDT-EUR,SPOT,USDT,EUR,,,,,,,1700049040000,,0.0001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.8576,26.3496,0.8577,300,0.8576,52500,0.8572,0.8606,0.856,2944351.53692641,3429334.4722,0.8591,0.8578,1755693502508,,,,
USDC-EUR,SPOT,USDC,EUR,,,,,,,1700539860000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.8574,8.847103,0.8577,2937.85184,0.8576,1,0.857,0.8603,0.8566,1548747.6585777868,1803545.484756,0.8593,0.8575,1755693510015,,,,
WIF-EUR,SPOT,WIF,EUR,,,,,,,1715074200000,,0.0001,0.001,1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.715,3.15,0.7177,119.493,0.7162,119.743,0.74,0.7433,0.6985,11684.1532057,16280.8,0.7116,0.7147,1755693510809,,,,
WOO-EUR,SPOT,WOO,EUR,,,,,,,1710988200000,,0.00001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.06321,134.79073,0.06324,1356.108209,0.06303,1360.626418,0.06524,0.06568,0.06096,2458.23572678408,39120.276472,0.06177,0.0635,1755693506905,,,,
XLM-EUR,SPOT,XLM,EUR,,,,,,,1710386400000,,0.00001,0.001,10,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.34025,103.092,0.34078,62.959,0.34066,100.733,0.34926,0.35163,0.33499,43782.11369305,128326.633,0.33604,0.34164,1755693509117,,,,
XTZ-EUR,SPOT,XTZ,EUR,,,,,,,1710391500000,,0.0001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.6813,72.052,0.6868,124.8693,0.6847,125.2523,0.6904,0.6924,0.6717,729.09578488,1076.5028,0.6813,0.6768,1755693511015,,,,
YGG-EUR,SPOT,YGG,EUR,,,,,,,1715076000000,,0.0001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.1281,102.021857,0.1314,652.665777,0.131,654.65865,0.1324,0.1324,0.128,585.8510715772,4556.433506,0.1281,0.128,1755693510211,,,,
BTC-TRY,SPOT,BTC,TRY,,,,,,,1705633200000,,1,0.000000001,0.0001,,999999999,1000000,999999999.0000000000000000,999999999.0000000000000000,999999999.0000000000000000,1000000,4656733,0.00288,4660098,0.00288,4657771,0.00288,4726697,4733801,4620252,12527613.481557681,2.690776281,4632409,4657987,1755693510804,,,,
ETH-TRY,SPOT,ETH,TRY,,,,,,,1705635000000,,1,0.00000001,0.001,,9999999999,1000000,9999999999.0000000000000000,9999999999.0000000000000000,9999999999.0000000000000000,1000000,171644,0.00146575,171713,0.11824646,171585,0.05,176101,177189,166500,15171471.63781284,88.58874535,167428,171428,1755693509916,,,,
SOL-TRY,SPOT,SOL,TRY,,,,,,,1733798700000,,0.1,0.0000001,0.001,,99999999999,1000000,99999999999.0000000000000000,99999999999.0000000000000000,99999999999.0000000000000000,1000000,7434.6,0.0017168,7435.9,0.0019009,7435.8,15.6661235,7452.2,7495.9,7199.9,4561615.11382891,619.8995015,7231.8,7280.9,1755693511018,,,,
XRP-TRY,SPOT,XRP,TRY,,,,,,,1733799000000,,0.01,0.00001,0.1,,9999999999999,1000000,9999999999999.0000000000000000,9999999999999.0000000000000000,9999999999999.0000000000000000,1000000,118.55,0.55902,118.65,40,118.54,345.0379,123.31,124.18,116.92,4136001.3068305,34759.37,117.15,119.9,1755693510804,,,,
PI-TRY,SPOT,PI,TRY,,,,,,,1740061800000,,0.01,0.001,1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,14.35,691.388,14.35,21.547,14.33,2454.88,14.59,14.61,14,26712538.15986,1864210.75,14.07,14.41,1755693510954,,,,
TRUMP-TRY,SPOT,TRUMP,TRY,,,,,,,1737455400000,,0.1,0.0000001,0.1,,99999999999,1000000,99999999999.0000000000000000,99999999999.0000000000000000,99999999999.0000000000000000,1000000,359.4,12.247875,360,0.1752992,359.5,113.7662848,367.5,368.9,351.6,391738.87495246,1090.8040294,353.4,356,1755693509413,,,,
USDT-TRY,SPOT,USDT,TRY,,,,,,,1698894300000,,0.01,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,40.92,48.8758,40.92,281018.7881,40.91,377501.4983,40.9,40.98,40.82,267606935.764688,6538113.781,40.95,40.92,1755693502813,,,,
BTC-USD,SPOT,BTC,USD,,,,,,,1733454000000,,0.1,0.00000001,0.0001,,9999999999,1000000,9999999999.0000000000000000,9999999999.0000000000000000,9999999999.0000000000000000,1000000,113814.1,0.017573,113804.1,0.22806323,113804,0.03350107,115445,115916.9,112585.3,8495469.915980778,74.70803176,112860.4,113790.9,1755693510913,,,,
ETH-USD,SPOT,ETH,USD,,,,,,,1733455800000,,0.01,0.000001,0.001,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,4196,0.191,4195.71,0.92106,4195.7,0.467,4304.1,4340.72,4063.45,33284129.7986421,7967.656588,4076.83,4191.84,1755693509609,,,,
SOL-USD,SPOT,SOL,USD,,,,,,,1733457600000,,0.01,0.000001,0.01,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,181.78,2.37,181.82,7.135652,181.77,1.06547,181.97,183.41,175.74,1574879.07068924,8796.101687,176.81,177.88,1755693510951,,,,
TON-USD,SPOT,TON,USD,,,,,,,1744093200000,,0.001,0.0001,0.1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,3.248,10.125,3.252,10.125,3.246,77.8667,3.276,3.289,3.191,3183.8860405,980.749,3.234,3.2,1755693498613,,,,
DOGE-USD,SPOT,DOGE,USD,,,,,,,1736907600000,,0.00001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.21478,1113.75,0.21471,148.5,0.21467,9782.456794,0.22027,0.22225,0.20827,285580.21859136012,1342794.367813,0.20951,0.21434,1755693510804,,,,
XRP-USD,SPOT,XRP,USD,,,,,,,1733797800000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,2.8998,7.594972,2.8976,13.805165,2.8975,1107.105364,3.0155,3.038,2.849,1701270.547879755,586683.263015,2.8605,2.9282,1755693510655,,,,
API3-USD,SPOT,API3,USD,,,,,,,1742883000000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,1.3497,17.010541,1.3565,221.15739,1.35,222.222222,1.5452,1.5804,1.2485,27503.6616587188,19640.279085,1.3514,1.3382,1755693510211,,,,
PI-USD,SPOT,PI,USD,,,,,,,1740108600000,,0.0001,0.001,1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.3499,29.602,0.3512,3005.436,0.35,100,0.3566,0.3576,0.3418,23913.8377752,68506.226,0.3448,0.3512,1755693509425,,,,
